token,umap_2_component_1,umap_2_component_2,word_count
pewresearch,-3.3983903,12.194145,10
uf,-4.421036,11.2383175,10
nfexsfd,-2.9267395,9.503344,10
henrytcontreras,-4.884859,6.9917693,10
outmanuevered,-4.5741773,10.419314,10
gadgets,-3.0131068,12.0967245,10
notably,-4.149008,9.124543,10
presumed,-3.709639,4.1920342,10
inspect,-3.0006227,12.205897,10
surging,-2.5574381,3.8268013,10
shockingly,-3.648484,9.972089,10
psych_hype,-2.9820728,12.061374,10
hyped,-3.5545218,7.1033025,10
leahgreenb,-4.3711166,7.149943,10
structure,-2.3151684,9.122964,10
salute,-3.86892,8.324326,10
armandondk,-3.200738,4.097387,10
prolonging,-2.7546477,4.295409,10
kassandraseven,-4.416735,8.95067,10
luckily,-4.426601,8.303621,10
uw,-3.9248953,11.043643,10
explainer,-2.8223858,10.244092,10
fh,-3.6472762,11.273742,10
rapture,-4.5328918,10.990003,10
fortune,-3.0940213,5.9610243,10
df,-3.5368335,11.59379,10
transmits,-3.797854,11.161689,10
demonstrably,-4.856569,8.321248,10
mediaite,-4.7335014,9.437136,10
bind,-4.8699627,9.033928,10
zones,-2.5409572,12.002393,10
tamper,-3.9972045,3.8890665,10
flies,-4.898636,6.6476336,10
connecticut,-3.3489552,10.381215,10
annalecta,-2.7002578,11.754873,10
advertising,-2.7666225,3.4824991,10
roosevelt,-4.0962296,11.548736,10
jasonbaum,-1.7605094,12.8804655,10
walsh,-3.4427457,10.520907,10
adjunctdespot,-4.1704288,9.891654,10
glutton,-3.0918941,6.523274,10
hop,-3.5079846,12.077545,10
nypdtransport,-2.128132,12.277548,10
tradition,-4.731513,8.723622,10
mickey,-3.4287424,11.22808,10
extending,-2.3382165,11.907959,10
richardveii,-4.304186,7.614617,10
hkcruvc,-4.0397205,10.754556,10
holly,-3.9948802,11.614677,10
savages,-4.68156,9.892907,10
exercising,-2.8647146,6.86046,10
nr,-4.5917068,10.081906,10
angelwarrior,-4.4166102,10.791995,10
guaidó,-3.1041257,12.368747,10
mrntweet,-3.7509186,12.075496,10
refocus,-2.8957086,4.762257,10
unde,-4.017421,10.3971,10
pose,-3.1888318,7.9408355,10
fortismind,-3.7279701,4.5775657,10
dense,-4.1078854,10.008649,10
annexation,-5.252828,7.049093,10
vey,-3.832254,11.232808,10
boba,-5.129946,8.415537,10
respo,-3.3725436,10.324072,10
introduction,-2.868908,8.811675,10
bigbluewaveusa,-4.21578,10.984701,10
slew,-3.9516869,9.661127,10
lab,-2.693311,12.36144,10
meat,-4.5292335,9.669289,10
ante,-4.2540054,10.561412,10
grandma,-3.094235,12.204877,10
sydney,-3.070543,12.535387,10
hoverin,-2.7185779,3.9881463,10
lobbied,-2.1768234,10.325544,10
dh,-3.3613632,11.870569,10
mh,-2.8288653,4.2959356,10
governors,-3.552956,9.424439,10
mayb,-5.07608,5.671137,10
fy,-4.6641636,8.255859,10
blast,-2.63856,9.029691,10
dramatically,-3.5709352,8.569813,10
chickenshit,-3.3853955,11.389868,10
critically,-4.8904715,6.1747236,10
whipping,-4.025828,5.450477,10
therein,-3.076094,3.4381356,10
teaming,-1.232923,9.575278,10
cov_gretchen,-3.7229285,8.479489,10
mccollister,-2.4321096,5.3912153,10
tlfwcen,-4.122589,6.623419,10
parkland,-2.725372,10.695397,10
viable,-3.4368942,10.732219,10
dscc,-4.670751,7.1101546,10
resilient,-3.7512264,11.226063,10
dectivesamspade,-1.4380301,13.16429,10
billionaires,-4.250976,8.964898,10
msn,-2.3271189,4.310041,10
afl,-3.8396103,11.720988,10
visiting,-3.0083382,6.2151356,10
zlxm,-3.0818474,9.080605,10
ayannapressley,-4.5432653,9.373431,10
confodential,-1.7994397,11.291543,10
nunesalt,-4.6503057,5.634696,10
cmcret,-4.996758,8.21607,10
aq,-3.9275467,11.702153,10
dockimresists,-3.4198174,10.8094015,10
offline,-1.6677488,11.271328,10
leveraged,-4.453772,4.684444,10
bond,-2.4109027,9.257496,10
smothered,-2.3523445,11.750535,10
instantly,-2.864582,8.632135,10
vfgxr,-3.7630072,9.804699,10
knocked,-2.6145363,7.8901606,10
joementum,-4.3776975,8.584362,10
ivlb,-3.8252459,9.569089,10
clyney,-3.2712195,11.97798,10
structuring,-3.4558628,5.417842,10
hucklebee_sarah,-5.0146737,10.019566,10
docdhj,-4.594171,6.952633,10
intellectual,-3.5366697,11.763571,10
liddle,-3.709342,8.19359,10
courthouse,-1.6623374,11.225568,10
slapped,-2.2637877,9.252461,10
occurs,-3.547066,9.455357,10
earning,-1.623711,11.396817,10
auntie,-4.299744,8.787741,10
pattymurray,-4.9503455,6.0405645,10
mgr,-3.7584827,10.717908,10
haunted,-3.2314153,5.2219424,10
uzz,-4.0999055,10.03221,10
zgbijk,-4.1725526,10.152186,10
gma,-3.573595,9.047616,10
spasms,-2.362463,11.670552,10
reque,-2.6932354,9.432293,10
bellatrixx,-4.06872,9.021983,10
wasarepublican,-2.6461987,3.6387691,10
selfishly,-2.1766798,11.044226,10
isolated,-1.9866332,10.50246,10
delaware,-4.060251,7.5463963,10
deeming,-4.1621814,6.282628,10
katyturnbc,-3.3602452,5.623625,10
legislature,-3.3478904,10.223133,10
scintilla,-2.7763312,4.7490153,10
dfa,-3.357736,11.200167,10
superbowl,-3.6248007,7.720551,10
jbpqvsl,-3.2437546,10.079743,10
runaway,-3.47632,11.997432,10
designated,-4.3639517,9.754771,10
curse,-3.447464,11.866799,10
senatorfischer,-4.8740296,9.680986,10
arnold,-3.3536658,11.221077,10
benedict,-3.0204782,12.497832,10
wontmarch,-1.136003,13.364216,10
virtuoso,-2.874737,11.731759,10
biparti,-5.156254,9.527,10
erroneous,-2.9631906,3.7209673,10
crown,-4.1717634,6.2379427,10
spectator,-3.9390922,5.1555567,10
dots,-4.292408,9.687128,10
aa,-4.3627763,11.095688,10
russi,-4.105767,9.733653,10
barbrastreisand,-4.230498,8.521068,10
crumbles,-2.9342186,4.469152,10
hmeemaw,-3.860485,11.740193,10
houston,-4.4326024,10.36888,10
debunk,-4.6589947,7.630114,10
preach,-3.7831414,9.931967,10
reactions,-2.9967055,11.541834,10
dx,-3.2439873,11.867907,10
risch,-3.0971847,11.455642,10
twmentality,-5.0548563,8.624585,10
zelenskiy,-4.0780206,10.999289,10
kgktmkplt,-5.202998,7.015186,10
whsjwq,-3.8796234,7.472481,10
benedictdonald,-3.5914233,7.446865,10
jordanschachtel,-3.2102122,6.1958375,10
riddance,-4.0575776,10.29328,10
misco,-3.1939573,10.692326,10
angers,-2.9414241,8.43149,10
ariesasandino,-4.713809,10.076728,10
kate,-2.9060128,11.748164,10
cliffforca,-4.784929,7.629935,10
remote,-4.5174103,10.045337,10
obsesses,-2.3190334,11.000041,10
tpv,-3.0728927,12.423937,10
incomple,-3.6137323,9.805753,10
resigning,-4.0541353,8.293229,10
completion,-5.3444796,8.24722,10
cooking,-1.0488706,9.416237,10
xz,-3.076732,12.747301,10
spells,-2.6512477,8.327667,10
cranking,-3.0562925,7.5322175,10
jahimes,-3.6607096,9.749438,10
winston,-4.368998,8.662542,10
preordained,-4.203647,8.488144,10
finall,-4.084753,9.488236,10
molested,-2.3156064,11.761639,10
droping,-2.121232,9.329396,10
foreseeable,-4.236686,10.426391,10
nanny,-2.1323597,9.322639,10
coloradans,-4.607317,5.7981195,10
deterioration,-2.825809,11.124281,10
richly,-3.4429288,10.464463,10
gary,-3.9456632,6.934173,10
diversity,-4.0668464,11.306795,10
pony,-3.9764128,10.091804,10
tech,-2.6925657,11.9026,10
tormented,-3.2967448,12.555221,10
reesusp,-4.9040856,7.3187213,10
advanc,-4.139887,10.506277,10
knowin,-3.2885764,12.594045,10
canadian,-4.265329,11.233794,10
filming,-2.3906877,11.131666,10
someones,-4.6407623,6.194469,10
nuremberg,-4.070136,7.4448457,10
wel,-3.8109612,8.265639,10
emptying,-2.8003314,6.7517843,10
jmartnyt,-2.5341773,6.2972417,10
tend,-4.3391056,11.239759,10
gmanfan,-4.1463437,6.0491757,10
rothschildmd,-5.3615456,7.4005113,10
translate,-3.9520862,8.4698515,10
relcaclj,-3.7489488,9.088578,10
ekzz,-3.0652337,12.426827,10
fbr,-3.5028374,12.238331,10
wonderfully,-2.5638978,10.274494,10
chairwoman,-4.1155796,9.080665,10
bm,-4.59578,10.692134,10
bckrda,-3.900173,9.952567,10
ari_russian,-3.5501802,10.038718,10
stevebannon,-3.14767,11.8878145,10
wtcechwla,-2.8879478,10.746462,10
michiganders,-3.2268171,7.1446743,10
crock,-4.823723,6.704345,10
conservat,-2.586225,11.804232,10
raids,-1.8507422,11.402631,10
blizzard,-3.0406468,8.714106,10
flees,-3.09072,12.612591,10
nerdy,-1.9490582,10.375897,10
sabrina_mcda,-3.7124972,4.812027,10
hillhulse,-2.6994495,12.62203,10
fuming,-4.2741046,9.851249,10
thurs,-3.9851377,7.1896515,10
affiliation,-3.1472607,5.0503774,10
nixonian,-2.8137815,8.825033,10
valuable,-3.5015788,5.370683,10
dea,-3.8428836,11.534445,10
trapping,-5.1850853,7.4849997,10
mrgdu,-4.4220686,8.229848,10
beginnin,-2.3932936,8.783319,10
hawkish,-1.5259777,9.626599,10
distraught,-3.9906762,6.7592716,10
fas,-3.2608469,12.5457535,10
ericawerner,-2.331032,8.910693,10
gullible,-3.2119937,4.536818,10
seanilling,-3.862792,10.360151,10
swag,-3.1580784,8.707728,10
cupcake,-5.069496,7.3702593,10
expands,-4.2416697,9.953147,10
inaction,-3.8077369,6.1067715,10
nix,-3.3780353,9.232844,10
journey,-2.2613592,9.316844,10
litigators,-3.5285482,11.562745,10
congressmanraja,-4.1812325,10.761686,10
catstalkback,-4.332636,9.046282,10
stump,-2.4918466,10.237955,10
ricky,-4.213242,7.87653,10
opuqjkcgo,-3.2896492,3.9957762,10
curtis,-2.9550388,3.5081706,10
stephenmiller,-3.3552048,10.347269,10
labour,-4.0908756,10.6057005,10
whee,-1.6880362,10.8638735,10
twq,-3.6343243,11.169187,10
slaviclady,-5.038535,9.884464,10
sixteen,-3.8828952,9.394779,10
realtommalone,-2.6070867,9.290555,10
committ,-4.770989,7.4512234,10
assembled,-4.885205,7.528987,10
overseas,-3.1227083,7.6237974,10
chaotic,-2.699964,10.739751,10
carol,-3.8270686,9.129857,10
concur,-4.8756013,8.913939,10
masquerading,-4.074448,8.957591,10
retiredorrin,-4.810437,7.058564,10
cheater,-2.8730018,11.708223,10
bloc,-3.526287,4.1338034,10
littledeekay,-4.5967913,9.168597,10
millercrime,-4.244824,9.027813,10
paranoid,-4.316005,9.783307,10
priebus,-2.496453,4.442677,10
subtle,-2.0204208,5.806406,10
rephoulahan,-3.409362,12.353458,10
rightful,-4.584422,6.4859357,10
notrealelmo,-3.0610952,12.553276,10
smackeycracks,-3.271357,4.8993983,10
mfs,-3.0948653,12.570444,10
provid,-4.876099,8.003676,10
patribotics,-5.078419,6.314288,10
ys,-3.9634457,10.674286,10
badass,-3.9357264,11.560139,10
architect,-4.0602837,9.183649,10
stamping,-3.0889668,8.421991,10
debased,-3.1838505,9.287299,10
defraud,-3.4650643,7.9409595,10
prejudge,-4.24287,6.406068,10
representa,-3.8300264,7.6789813,10
suspends,-3.2589045,6.6560903,10
investment,-2.6228204,12.222846,10
formerly,-3.146576,8.857869,10
stuffed,-2.6415808,12.62014,10
giggles,-2.030924,9.295736,10
clyburn,-3.7785053,11.036783,10
rbpundit,-4.469861,6.8747964,10
inspiring,-4.2574124,8.401899,10
muh,-4.868912,9.161436,10
anonymously,-3.5546045,8.429005,10
hasdvw,-4.439789,11.248087,10
lifers,-3.343029,10.230865,10
relating,-4.905665,9.62843,10
yhp,-4.4518666,11.242142,10
hale_razor,-4.398453,9.755461,10
ronna,-3.934077,10.937942,10
lst,-3.2355835,12.667827,10
compete,-2.931726,3.5988603,10
cy,-4.347975,8.229207,10
blbreplsic,-2.8955302,12.638643,10
pleas,-3.2803793,8.278449,10
assure,-4.4850616,9.770775,10
turnip,-5.3751245,7.9859457,10
heari,-4.6004157,9.675075,10
eternity,-4.7213197,9.518744,10
drowning,-3.1825538,6.5926595,10
jmsexton_,-4.512099,11.142507,10
deter,-2.8226767,9.957629,10
resistbot,-3.8802812,8.579758,10
comparative,-2.7939088,10.259789,10
thune,-1.374537,12.549686,10
roshan_rinaldi,-3.9943748,9.850148,10
sore,-4.815353,9.394325,10
veil,-3.6903617,4.6891303,10
winners,-4.319752,10.577398,10
reluctant,-4.8952303,8.966705,10
lybio,-4.3587885,11.21014,10
amerindependent,-4.12977,5.572167,10
yp,-3.3678122,12.455598,10
cpd,-2.4701214,13.095133,10
rena,-2.4596171,13.092935,10
supermajority,-3.7205267,10.197275,10
phillip,-5.2668877,6.1508017,10
enlist,-2.7527883,9.341643,10
embattled,-3.903424,9.278052,10
nczcojb,-5.0033975,9.631657,10
curtain,-3.2731667,11.539261,10
bore,-3.8333638,12.013123,10
anyways,-2.6977541,6.457621,10
puremichgirl,-4.7789664,8.551316,10
einstein,-3.9696598,11.310161,10
catalinalauf,-4.59935,7.482995,10
incriminates,-5.3014293,8.574109,10
bird,-3.669199,8.489264,10
tees,-1.3435194,9.173286,10
bucks,-3.950935,9.458277,10
hangs,-3.9077597,10.525961,10
carraybb,-3.8393848,11.787667,10
cheered,-4.0600076,10.297577,10
pcrritesgood,-3.803012,11.432573,10
cohorts,-3.6609244,8.694276,10
ironhorse,-5.1827435,6.72291,10
rates,-2.3311377,9.163241,10
perez,-3.385452,11.879172,10
harshly,-2.6202404,9.781052,10
compliant,-3.0602596,9.246723,10
columbiabugle,-4.080357,9.827159,10
simmering,-3.1260343,12.321497,10
plfvyda,-3.0861893,11.537185,10
hoarpqckr,-3.0305927,9.303921,10
knimt,-2.7344937,12.637781,10
blackcat,-4.8202963,10.160208,10
unloaded,-2.5713267,8.991268,10
hale,-2.9765098,3.320494,10
gener,-4.027846,7.122477,10
lifenewshq,-4.35767,7.9315066,10
blowback,-3.024891,11.750912,10
digits,-2.4635465,12.257605,10
kipmurkomen,-3.1465013,8.641979,10
voluminous,-2.7176116,8.786327,10
counterfeit,-2.9032362,8.900948,10
subway,-3.7218354,10.097101,10
hap,-4.5857387,9.66775,10
peterframpton,-5.1395307,8.954559,10
rnhy,-3.9589398,4.1727757,10
needstogo,-2.7452445,4.585448,10
repjasonsmith,-4.005459,10.215677,10
suffers,-2.6415465,9.324433,10
problematic,-5.0499926,6.0144157,10
realtylerzed,-3.7381473,6.523001,10
havin,-3.9699736,11.451694,10
sara,-2.9278305,12.643197,10
chernow,-2.373797,12.040623,10
dueprocess,-1.8083584,8.127436,10
wai,-4.2865095,8.279221,10
yair_rosenberg,-3.1600657,7.8174653,10
tcc,-2.9779863,7.564659,10
ctgkh,-4.146132,6.644939,10
flaw,-3.5572844,11.392899,10
thetoyman,-5.096229,6.99203,10
projected,-3.7439153,9.120778,10
haw,-2.8120801,12.546004,10
declaration,-4.165069,10.585366,10
alexmarlow,-1.9735532,5.945381,10
cippilone,-4.1104875,8.034433,10
ambush,-3.5737617,10.131192,10
gear,-1.9594789,9.871797,10
duma,-4.7076006,8.854993,10
pinkk,-3.9126313,12.096855,10
respon,-4.012066,7.680941,10
eardrums,-2.9656816,9.876887,10
props,-4.3293443,9.572662,10
servic,-3.037056,10.142168,10
ruh,-3.40266,12.148648,10
grandson,-1.5936198,12.520861,10
cuomoprimeti,-3.2217774,9.470711,10
purchased,-4.071907,9.962862,10
suspense,-4.0584655,5.1439466,10
governme,-4.021951,8.280028,10
kardashian,-2.1631176,3.6928697,10
eddiedonovan,-4.4205503,10.725767,10
knbvrvh,-4.75959,5.233056,10
ambassadors,-3.7240524,10.285613,10
crosses,-3.8301933,9.938251,10
infamous,-3.9078906,8.52735,10
pipe,-4.2778907,8.953965,10
viciously,-3.8761022,11.094523,10
kompromat,-3.591168,11.647993,10
smp,-4.0628204,9.835463,10
treaty,-2.5514631,4.4203267,10
adrienne_dnc,-2.8688676,6.316082,10
eihps,-2.8258326,12.8289585,10
witnessesnow,-5.0945888,8.188808,10
cindy,-4.303608,10.013085,10
swingin,-3.7316182,11.458839,10
doubled,-2.951726,11.40473,10
lhcozs,-2.23975,11.6609955,10
wcp,-1.9458243,11.170254,9
misinformed,-4.1255803,9.874958,9
drank,-3.7729595,11.024089,9
melber,-3.788357,9.149462,9
senmajldr,-4.945691,8.291712,9
rcooley,-3.874212,6.783721,9
ribg,-4.1784344,9.312273,9
younger,-3.9027908,8.215452,9
lmfao,-4.9603324,7.6374717,9
rts,-2.626129,11.756217,9
ue,-4.335747,7.5404778,9
jonathanalter,-3.2489686,5.804141,9
przybyla,-2.9427283,11.822145,9
taywebster,-3.422266,10.516024,9
nycprotest,-3.3499947,7.4147024,9
callkev,-4.819916,8.385323,9
tornadotrump,-2.5884187,12.85074,9
nkrlu,-4.1589613,9.479211,9
numbe,-4.2703967,8.753955,9
nashwakay,-4.3438897,8.65017,9
kpcrdhlu,-2.5771265,5.6913323,9
shelbyratifyera,-3.866,10.013087,9
uncertain,-5.059721,7.9387054,9
wonders,-4.482243,5.8179216,9
xbem,-2.512332,10.666567,9
mich,-3.662299,10.625554,9
splitting,-2.679178,6.7279487,9
patriqtscott,-4.6855555,6.4716353,9
obstructionist,-3.2778387,7.6296873,9
dayton,-3.4209201,11.817524,9
bono,-2.2787569,4.3504734,9
clapper,-3.2356794,9.74073,9
bleed,-1.2474568,9.780854,9
nom,-3.6295102,10.463105,9
spea,-2.8178377,3.592627,9
physical,-3.8733442,11.58219,9
lastword,-2.149953,12.754864,9
ewz,-3.6400456,7.4788775,9
vets,-4.079112,10.298832,9
a_fly_guy,-3.4694986,10.940401,9
xww,-2.6919327,12.992643,9
rendering,-3.121643,3.5085144,9
obfuscate,-4.11427,10.643616,9
weld,-1.3762892,12.360446,9
ryanlizza,-3.1033437,8.018294,9
urk,-2.5170856,13.078485,9
route,-4.8469625,9.639832,9
rollcall,-2.543047,8.923962,9
statemen,-2.6558692,8.933984,9
hollywilhelm,-4.517913,4.7098002,9
stuffer,-3.5535583,11.906117,9
underwater,-3.4278119,10.030816,9
rvgdeujtb,-3.530412,11.830626,9
framin,-4.478224,7.6996093,9
uncontrollable,-2.2991204,11.671636,9
prosecutions,-2.835675,3.934122,9
curtisingraham,-4.6795974,7.540979,9
strippers,-2.959238,11.362083,9
reliable,-3.788643,6.7147975,9
dviu,-4.5285764,9.124752,9
tarafortrump,-3.9711745,8.058096,9
stephenathome,-4.9949293,7.4050426,9
appea,-3.73343,10.558032,9
detached,-2.720234,8.833445,9
antisemitic,-3.7612936,11.674773,9
markhertling,-4.347997,6.922153,9
unconditional,-4.6312933,7.904748,9
donaldonethics,-4.83628,10.199574,9
ahh,-4.335076,9.36908,9
whoopsie,-1.9643114,12.39496,9
crdj,-4.1359897,11.446029,9
nyinla,-4.963213,5.7502775,9
seein,-4.546191,8.700349,9
wgv,-4.315654,5.885725,9
crooks,-4.193333,7.8101354,9
gladys,-4.358292,9.350091,9
opts,-3.79469,10.447277,9
vendettas,-3.0920832,7.0444098,9
bluewaveishere,-3.968436,11.825252,9
fantasies,-3.629504,8.852529,9
pgttygadnv,-3.3159683,9.324133,9
arent,-4.491788,11.331999,9
eugene,-1.7053487,11.664145,9
yawn,-4.0026107,10.400468,9
dummy,-4.546258,9.28845,9
unveiled,-4.2481604,9.9989395,9
operatives,-4.1621413,5.4532843,9
unfettered,-4.15813,4.513544,9
shitless,-3.8211002,11.956598,9
menu,-4.7960362,9.409804,9
nw,-4.1934414,8.331838,9
stacy,-4.648571,10.8860855,9
exploiting,-5.0930247,7.6731424,9
yoe,-4.1195183,11.156724,9
normalize,-3.655436,9.112477,9
retaliati,-4.7550488,9.064086,9
punditry,-4.00748,10.061943,9
pierre,-3.5868144,12.219319,9
effiedog,-3.6322749,5.865289,9
adriannormandc,-2.5506876,3.4229603,9
speakerpelo,-4.519565,10.077295,9
raincoats,-2.8688045,9.846274,9
stretch,-3.534552,7.7973213,9
wustywvwoc,-4.8348527,6.9531536,9
rasmussen,-2.7765408,6.06393,9
craigunger,-3.3343506,7.1502376,9
override,-4.4276037,7.1952906,9
highlighted,-2.759755,10.741851,9
jailing,-2.6732724,7.6286917,9
pdazzleliscious,-3.3217015,3.4111764,9
overthrowing,-3.8304777,8.50637,9
traciemac_bmore,-4.4014745,9.400422,9
economist,-4.0558276,11.080654,9
nonbeliever,-2.332064,3.5666971,9
shaping,-2.2182498,8.304976,9
nxr,-3.4229696,11.25901,9
sickened,-2.7894225,9.081575,9
tavareskjones,-3.40505,10.985252,9
torch,-4.632218,8.946686,9
reco,-4.2455106,9.025817,9
secretstranger,-3.6353517,10.001004,9
condemnation,-2.1830552,5.5569324,9
diehard,-3.688387,10.711406,9
johnfromcranber,-2.4981968,6.102084,9
blueskydays,-5.1880174,6.72598,9
xfl,-1.9354897,10.844362,9
consecutive,-2.2705343,10.399794,9
wm,-4.377653,11.279826,9
davidfolkenflik,-3.3102727,9.361782,9
mailbox,-2.590716,4.7012506,9
davidaames,-1.550184,11.839973,9
reiterating,-4.6708717,8.192686,9
owens,-3.5214849,11.576943,9
embrace,-4.627773,7.875859,9
swipe,-1.9105207,10.023671,9
boots,-2.5401852,11.298861,9
lgbtq,-1.9033444,12.713792,9
alon,-3.7327545,8.398537,9
achievements,-3.65927,10.854639,9
chloesalsameda,-3.8647583,8.698898,9
pspjc,-2.7521148,12.887512,9
joesudbay,-4.39079,6.0511065,9
mexhtt,-2.8256342,11.963302,9
tweetmalena,-4.605053,10.500308,9
oi,-4.5911236,10.378387,9
disappointment,-4.2978125,7.777688,9
disabled,-2.961687,7.97365,9
jamiedupree,-2.2627802,5.194316,9
mysterious,-3.8229268,4.0549035,9
whispering,-2.2785716,12.155792,9
indy,-3.2436533,12.499709,9
thu,-3.619395,8.666448,9
lori,-5.1665826,7.925675,9
unnacceptable,-2.916187,9.59507,9
bluetsunami,-4.2427144,9.457213,9
reduce,-4.5431814,7.6372585,9
trumptwentyj,-4.7159176,10.266948,9
bas,-3.9478078,11.154684,9
tit,-4.3229733,10.845885,9
gratefu,-4.111627,9.763792,9
assumin,-2.6295564,11.634942,9
prevailed,-4.5942974,10.485595,9
bumbling,-3.5758328,12.051478,9
follower,-4.0513535,10.867246,9
doin,-4.673585,9.0184555,9
ihpqg,-3.0052361,12.306467,9
ineffective,-4.11288,7.6739655,9
thee,-4.6565113,6.858248,9
evidenced,-2.8459413,9.199184,9
tracked,-3.6665726,10.455381,9
corroborate,-3.3189576,10.36849,9
exceptionally,-2.9422622,9.751632,9
bracelet,-3.1736326,11.81405,9
incarnate,-1.9595354,9.608963,9
texson,-3.0210688,12.149531,9
convictio,-2.6319273,4.2482877,9
defected,-3.6694367,8.249087,9
indepen,-3.4600794,7.205518,9
spasm,-2.9625404,10.058804,9
clo,-5.1319137,8.738693,9
survivingmyway,-4.257804,9.467443,9
rehearse,-2.2579858,11.087651,9
colored,-2.668917,11.415565,9
preposterous,-4.4229903,9.296167,9
disguised,-3.9861565,8.748876,9
fuzzy_fuzzbutt,-4.861705,7.0374823,9
exa,-3.7827983,8.33963,9
widdle,-2.9359891,10.673523,9
therealpamiam,-3.7153192,6.2693834,9
spitting,-3.3151674,9.810601,9
fwg,-4.5016046,10.778895,9
lite,-4.132362,6.4133945,9
mauling,-1.9266995,5.4237843,9
pour,-4.413653,9.931202,9
clings,-2.097074,9.204125,9
criminology,-3.1588745,9.280397,9
sweat,-2.341402,11.823862,9
jennydemilo,-2.5105104,3.5490794,9
susansarandon,-4.2392,6.578477,9
casssunstein,-2.8969438,9.355808,9
aprildryan,-4.5465264,9.228895,9
amerikangirlll,-3.7400596,9.0807,9
zh,-4.5930467,10.212158,9
informing,-4.254391,10.569008,9
hunkering,-2.4994125,11.915011,9
gerald,-3.2243032,12.537052,9
dose,-3.5716305,10.088848,9
pushin,-1.8853242,10.191295,9
sigh,-4.3800497,10.979231,9
jon_rauch,-3.84842,10.237208,9
pho,-4.6901264,10.388731,9
nateonthehill,-4.414118,6.536519,9
merryimpeachmas,-3.1674368,11.419391,9
thecjpearson,-4.5681753,6.061178,9
naughty,-4.123461,5.8709216,9
kool,-2.5519512,4.8929844,9
refrain,-2.0190694,5.803322,9
unprofessional,-4.5912743,7.523194,9
candor,-3.8066149,8.67675,9
kenyatta,-3.1489482,12.48664,9
defector,-2.661219,11.693256,9
buttercup,-1.1850705,9.366404,9
gaslitnation,-3.015111,6.113741,9
nairobi,-3.329607,11.581539,9
forc,-4.5643387,9.876744,9
citizentvkenya,-3.6343238,10.678238,9
